id,timestamp,is_mobile,gender,age,education,experience,fm,REDUCE_NEGATION_COUNT_original_time,REDUCE_NEGATION_COUNT_original_correct,REDUCE_NEGATION_COUNT_original_index,REDUCE_NEGATION_COUNT_original_formula,REDUCE_NEGATION_COUNT_rewritten_time,REDUCE_NEGATION_COUNT_rewritten_correct,REDUCE_NEGATION_COUNT_rewritten_index,REDUCE_NEGATION_COUNT_rewritten_formula,REDUCE_NEGATION_COUNT_INCREASE_NEGATION_LEVEL_TRADEOFF_original_time,REDUCE_NEGATION_COUNT_INCREASE_NEGATION_LEVEL_TRADEOFF_original_correct,REDUCE_NEGATION_COUNT_INCREASE_NEGATION_LEVEL_TRADEOFF_original_index,REDUCE_NEGATION_COUNT_INCREASE_NEGATION_LEVEL_TRADEOFF_original_formula,REDUCE_NEGATION_COUNT_INCREASE_NEGATION_LEVEL_TRADEOFF_rewritten_time,REDUCE_NEGATION_COUNT_INCREASE_NEGATION_LEVEL_TRADEOFF_rewritten_correct,REDUCE_NEGATION_COUNT_INCREASE_NEGATION_LEVEL_TRADEOFF_rewritten_index,REDUCE_NEGATION_COUNT_INCREASE_NEGATION_LEVEL_TRADEOFF_rewritten_formula,ELIMINATE_NEGATION_original_time,ELIMINATE_NEGATION_original_correct,ELIMINATE_NEGATION_original_index,ELIMINATE_NEGATION_original_formula,ELIMINATE_NEGATION_rewritten_time,ELIMINATE_NEGATION_rewritten_correct,ELIMINATE_NEGATION_rewritten_index,ELIMINATE_NEGATION_rewritten_formula,REDUCE_NEGATION_LEVEL_original_time,REDUCE_NEGATION_LEVEL_original_correct,REDUCE_NEGATION_LEVEL_original_index,REDUCE_NEGATION_LEVEL_original_formula,REDUCE_NEGATION_LEVEL_rewritten_time,REDUCE_NEGATION_LEVEL_rewritten_correct,REDUCE_NEGATION_LEVEL_rewritten_index,REDUCE_NEGATION_LEVEL_rewritten_formula,REDUCE_OPERATOR_COUNT_original_time,REDUCE_OPERATOR_COUNT_original_correct,REDUCE_OPERATOR_COUNT_original_index,REDUCE_OPERATOR_COUNT_original_formula,REDUCE_OPERATOR_COUNT_rewritten_time,REDUCE_OPERATOR_COUNT_rewritten_correct,REDUCE_OPERATOR_COUNT_rewritten_index,REDUCE_OPERATOR_COUNT_rewritten_formula,REDUCE_OPERATOR_NESTING_original_time,REDUCE_OPERATOR_NESTING_original_correct,REDUCE_OPERATOR_NESTING_original_index,REDUCE_OPERATOR_NESTING_original_formula,REDUCE_OPERATOR_NESTING_rewritten_time,REDUCE_OPERATOR_NESTING_rewritten_correct,REDUCE_OPERATOR_NESTING_rewritten_index,REDUCE_OPERATOR_NESTING_rewritten_formula,REDUCE_OPERATOR_NESTING_INCREASE_OPERATOR_COUNT_TRADEOFF_CNF_original_time,REDUCE_OPERATOR_NESTING_INCREASE_OPERATOR_COUNT_TRADEOFF_CNF_original_correct,REDUCE_OPERATOR_NESTING_INCREASE_OPERATOR_COUNT_TRADEOFF_CNF_original_index,REDUCE_OPERATOR_NESTING_INCREASE_OPERATOR_COUNT_TRADEOFF_CNF_original_formula,REDUCE_OPERATOR_NESTING_INCREASE_OPERATOR_COUNT_TRADEOFF_CNF_rewritten_time,REDUCE_OPERATOR_NESTING_INCREASE_OPERATOR_COUNT_TRADEOFF_CNF_rewritten_correct,REDUCE_OPERATOR_NESTING_INCREASE_OPERATOR_COUNT_TRADEOFF_CNF_rewritten_index,REDUCE_OPERATOR_NESTING_INCREASE_OPERATOR_COUNT_TRADEOFF_CNF_rewritten_formula,REDUCE_OPERATOR_NESTING_INCREASE_OPERATOR_COUNT_TRADEOFF_DNF_original_time,REDUCE_OPERATOR_NESTING_INCREASE_OPERATOR_COUNT_TRADEOFF_DNF_original_correct,REDUCE_OPERATOR_NESTING_INCREASE_OPERATOR_COUNT_TRADEOFF_DNF_original_index,REDUCE_OPERATOR_NESTING_INCREASE_OPERATOR_COUNT_TRADEOFF_DNF_original_formula,REDUCE_OPERATOR_NESTING_INCREASE_OPERATOR_COUNT_TRADEOFF_DNF_rewritten_time,REDUCE_OPERATOR_NESTING_INCREASE_OPERATOR_COUNT_TRADEOFF_DNF_rewritten_correct,REDUCE_OPERATOR_NESTING_INCREASE_OPERATOR_COUNT_TRADEOFF_DNF_rewritten_index,REDUCE_OPERATOR_NESTING_INCREASE_OPERATOR_COUNT_TRADEOFF_DNF_rewritten_formula,total_time,total_correct
65c3a8ad65337212ebe45865,2024-02-07T15:58:37.347Z,FALSE,M,60,MSc,40,some,18116.3,TRUE,14,(A -> (B & !C & !D)),34096.5,TRUE,11,((B -> (C | D)) -> !A),4524.5,TRUE,6,(A <-> ((B & C & D & !E) | (E & !F))),24104,TRUE,2,(A <-> !(((B & C & D) -> E) & (E -> F))),18987.7,TRUE,10,!(!A & !B & C & D),9271.3,TRUE,7,((C & D) -> (A | B)),18020.3,TRUE,12,(A -> (B -> (C -> !(D | E)))),13148.5,TRUE,4,(A -> (B -> (C -> (!D & !E)))),32861.8,TRUE,9,((!A & !B & !C) | (!A & !B & !D) | (!A & !C & !D) | (!B & !C & !D)),74441.1,TRUE,13,((!A & !B & (!C | !D)) | ((!A | !B) & !C & !D)),11246.9,TRUE,3,(A -> ((B & C & D) -> !E)),16666.2,TRUE,1,(!A | !B | !C | !D | !E),7942,TRUE,8,(A -> (!B & !C & (D | E | F))),21458.3,TRUE,15,(!A | (!B & !C & D) | (!B & !C & E) | (!B & !C & F)),8996.1,TRUE,5,(A <-> ((B & C & !D) | (D & !E))),80827,TRUE,0,((A | !B | !C | D) & (A | !D | E) & (!A | B | D) & (!A | C | D) & (!A | !D | !E)),394708.5,16
65c3ab7d65337212ebe458b0,2024-02-07T16:10:37.822Z,FALSE,M,57,MSc,40,expert,25535.1,TRUE,11,((A <-> (B & C & D & !E)) | (E & !F)),33900.2,TRUE,14,((E -> F) -> (A <-> (B & C & D & !E))),22836.2,FALSE,3,(A <-> ((B & C & !D) | (D & !E))),47014.7,TRUE,6,(A <-> !(((B & C) -> D) & (D -> E))),20516.7,TRUE,13,((A & !B) -> (C | !D)),17503.1,TRUE,4,((A & D) -> (B | C)),22333.2,FALSE,9,((A & B & C) -> !(D | E)),24249.1,FALSE,7,((A & B & C) -> (!D & !E)),25849.7,TRUE,8,((A & B) | (C & B) | (D & B)),21533.4,TRUE,15,(B & (A | C | D)),25249.8,TRUE,12,(A -> (B -> (C -> D))),13921.4,TRUE,2,(!A | !B | !C | D),30050.9,TRUE,1,(A -> ((B & C) <-> !D)),38418.3,TRUE,10,(!A | (B & C & !D) | (!C & D) | (!B & D)),35067,TRUE,5,((!A & !B & !C) -> (D <-> E)),51680.3,FALSE,0,((A | B | C | D | !E) & (A | B | C | !D | E)),455659.1,12
65c3acd365337212ebe45902,2024-02-07T16:16:19.412Z,FALSE,M,35,BSc,18,none,14764.4,TRUE,4,((A & !B) -> (!C & D)),10659,TRUE,1,((A -> B) | (!C & D)),18143.8,TRUE,12,((A | B) -> (C & !D & !E)),20202.6,TRUE,6,((A | B) -> !(C -> (D | E))),15916.6,TRUE,2,!(A & !B & !C & D),6535,TRUE,13,((A & D) -> (B | C)),17086.4,TRUE,9,((A & !(B | C)) -> D),19634.1,TRUE,3,((A & !B & !C) -> D),26755.8,TRUE,0,((!A & !B & !C) | (!A & !B & !D) | (!A & !C & !D) | (!B & !C & !D)),13839.6,TRUE,7,((!A & !B & (!C | !D)) | ((!A | !B) & !C & !D)),14403,TRUE,11,(A -> (B -> ((C & D) -> E))),4952.8,TRUE,8,(!A | !B | !C | !D | E),11623.6,TRUE,10,((!A & !B & !C) -> (D <-> E)),4667.9,TRUE,15,(A | B | C | (!D & !E) | (D & E)),10835.2,TRUE,5,(A <-> ((B & C & !D) | (D & !E))),53394.4,TRUE,14,((A | !B | !C | D) & (A | !D | E) & (!A | B | D) & (!A | C | D) & (!A | !D | !E)),263414.2,16
65c3b45f65337212ebe45960,2024-02-07T16:48:31.492Z,FALSE,M,43,MSc,20,none,38079.9,TRUE,7,((A <-> (B & C & !D)) | (D & !E)),16086.3,TRUE,10,((D -> E) -> (A <-> (B & C & !D))),19692.2,TRUE,2,(!A & !B & !C & !D),5369.3,TRUE,3,!(A | B | C | D),21126.8,TRUE,14,((A & !B & !C) -> (!D | !E)),12038.1,FALSE,15,((A & D & E) -> (B | C)),16205.2,FALSE,4,(A -> (B -> (C -> !(D | E)))),19542.2,FALSE,5,(A -> (B -> (C -> (!D & !E)))),24643.5,FALSE,6,((A & B) | (C & B) | (D & B) | (E & B)),11423.4,TRUE,8,(B & (A | C | D | E)),12453.3,FALSE,13,(A -> ((B & C) -> D)),9155.6,TRUE,9,(!A | !B | !C | D),12818.9,FALSE,11,((A <-> (B & C & D & !E)) | (E & !F)),33796.2,FALSE,12,((A & B & C & D & !E) | (!A & !B) | (!A & !C) | (!A & !D) | (!A & E) | (E & !F)),16791.2,FALSE,0,(A -> ((B | C | D) & E)),57557.5,TRUE,1,((!A | B | C | D) & (!A | E)),326779.6,8
65c3cfad65337212ebe45a00,2024-02-07T18:45:01.291Z,FALSE,M,39,BSc,12,some,35176,TRUE,8,((A <-> (B & C & D & !E)) | (E & !F)),24495,TRUE,7,((E -> F) -> (A <-> (B & C & D & !E))),19552,TRUE,9,((A | B) -> (C & !D & !E)),16696,TRUE,11,((A | B) -> !(C -> (D | E))),18808,TRUE,13,!(!A & B & !C & D),12848,TRUE,5,((B & D) -> (A | C)),16935,TRUE,6,((A & B) -> !(C | D)),14127,TRUE,2,((A & B) -> (!C & !D)),19935,TRUE,14,((A & B) | (C & B) | (D & B) | (E & B)),13864,TRUE,1,(B & (A | C | D | E)),56834,TRUE,0,(A -> ((B & C & D) -> !E)),10729,TRUE,4,(!A | !B | !C | !D | !E),16400,TRUE,12,(!(A | B) -> !(C | D | (E & F))),10057,TRUE,15,(A | B | (!C & !D & !E) | (!C & !D & !F)),35465,TRUE,3,(A -> ((B & C) <-> !D)),31400,TRUE,10,((!A | !B | !C | !D) & (!A | B | D) & (!A | C | D)),353321,16
65c3ddeb65337212ebe45a4c,2024-02-07T19:45:47.345Z,TRUE,M,48,MSc,30,none,16431,TRUE,5,((A <-> (B & C & D & !E)) | (E & !F)),31389,TRUE,2,((E -> F) -> (A <-> (B & C & D & !E))),12435,TRUE,4,(!A & !B & !C & !D & !E),10400,TRUE,8,!(A | B | C | D | E),10085,TRUE,14,((!A & !B & C) -> D),10265,FALSE,13,(C -> (A | B | D)),25069,TRUE,6,((A & B & C) -> !(D | E)),11180,TRUE,15,((A & B & C) -> (!D & !E)),23917,TRUE,12,((A -> !B) & (A -> !C) & (A -> !D) & (A -> !E)),7496,TRUE,10,(!A | (!C & !D & !B & !E)),21997,TRUE,1,((A & (B | C | D | E)) -> F),6263,TRUE,9,(!A | (!B & !C & !D & !E) | F),43537,TRUE,3,(!A -> ((B & !C) <-> D)),18770,TRUE,7,(A | (B & !C & D) | (C & !D) | (!B & !D)),18183,TRUE,11,(A -> ((B | C | D) & (E | F))),25481,TRUE,0,((!A | B | C | D) & (!A | E | F)),292898,15
65c3e23965337212ebe45a97,2024-02-07T20:04:09.826Z,,,,NaN,,NaN,46112,FALSE,3,((A <-> (B & C & !D)) | (D & !E)),139455.8,FALSE,0,((D -> E) -> (A <-> (B & C & !D))),16609.9,TRUE,6,(!A & !B & !C & !D),16048.1,TRUE,4,!(A | B | C | D),19769.3,TRUE,5,!(A & B & !C & D),24498.1,FALSE,11,((A & B & D) -> C),29719.8,TRUE,7,((A & B & C) -> !(D | E)),34757.9,TRUE,1,((A & B & C) -> (!D & !E)),26216.1,FALSE,9,((A -> !B) & (A -> !C) & (A -> !D) & (A -> !E)),25766.3,TRUE,13,(!A | (!C & !D & !B & !E)),27872.3,FALSE,10,(A -> (B -> (C -> D))),11611.8,TRUE,12,(!A | !B | !C | D),,,14,(!A -> ((B & !C) <-> D)),19747.8,TRUE,15,(A | (B & !C & D) | (C & !D) | (!B & !D)),16849.6,TRUE,8,(A -> (!B & !C & (D | E | F))),30649.9,TRUE,2,((!A | D | E | F) & (!A | !C) & (!A | !B)),485684.7,10
65c3e6f265337212ebe45ade,2024-02-07T20:24:18.827Z,FALSE,M,35,BSc,10,some,28993.5,TRUE,0,((A <-> (B & !C)) | (C & !D)),22599.4,TRUE,2,((C -> D) -> (A <-> (B & !C))),12606.2,TRUE,13,(A -> (!B & !C & (D | E | F))),16239.5,TRUE,4,(A -> (!(B | C) & (D | E | F))),14983.5,TRUE,11,!(!A & !B & C & D),7223.7,TRUE,7,((C & D) -> (A | B)),5712.7,TRUE,8,((A & B) -> !(C | D)),4760.8,TRUE,14,((A & B) -> (!C & !D)),15832.3,TRUE,12,((A -> !B) & (A -> !C) & (A -> !D) & (A -> !E)),16656,TRUE,5,(!A | (!C & !D & !B & !E)),12311.6,TRUE,9,(A -> ((B & C) -> D)),15855.6,TRUE,1,(!A | !B | !C | D),19303.7,TRUE,6,(!(A | B) -> !(C | D | (E & F))),5551.3,TRUE,10,(A | B | (!C & !D & !E) | (!C & !D & !F)),12984.4,TRUE,3,(A -> ((B & C) <-> !D)),17064.1,TRUE,15,((!A | !B | !C | !D) & (!A | B | D) & (!A | C | D)),228678.3,16
65c3ea5365337212ebe45b4f,2024-02-07T20:38:43.904Z,FALSE,M,42,MSc,15,none,34285.2,TRUE,9,((A <-> (B & C & D & !E)) | (E & !F)),60145.1,FALSE,0,((E -> F) -> (A <-> (B & C & D & !E))),11793.4,TRUE,11,((A -> !B) & (C -> !D)),14575.4,TRUE,14,!((A & B) | (C & D)),19560.3,TRUE,8,(!(A | B) -> !(C | D | (E & F))),16241.8,TRUE,2,((C | D | (E & F)) -> (A | B)),8922,TRUE,13,((A & B) -> !(C | D)),13439.7,TRUE,1,((A & B) -> (!C & !D)),54379.3,TRUE,4,((!A & !B & !C) | (!A & !B & !D) | (!A & !C & !D) | (!B & !C & !D)),45374.1,TRUE,7,((!A & !B & (!C | !D)) | ((!A | !B) & !C & !D)),31400.3,TRUE,6,(A -> (B -> (C -> !(D | E)))),10055.2,TRUE,3,(!A | !B | !C | (!D & !E)),23680.6,TRUE,5,((!A & !B & !C) -> (D <-> E)),7786.5,TRUE,12,(A | B | C | (!D & !E) | (D & E)),17442.4,TRUE,15,((A & B) -> (C & (D | E))),16974.4,TRUE,10,((!A | !B | D | E) & (!A | !B | C)),386055.7,15
65c4648965337212ebe45be9,2024-02-08T05:20:09.124Z,,,,NaN,,NaN,29450,TRUE,0,((A <-> (B & C & D & !E)) | (E & !F)),19583,TRUE,2,((E -> F) -> (A <-> (B & C & D & !E))),,,7,(A <-> ((B & C & D & !E) | (E & !F))),,,6,(A <-> !(((B & C & D) -> E) & (E -> F))),31389,FALSE,1,((!A & !B & !C) -> (D <-> E)),,,15,(A | B | C | (D <-> E)),,,13,((A & B & C) -> !(D | E)),,,12,((A & B & C) -> (!D & !E)),,,11,((A -> !B) & (A -> !C) & (A -> !D) & (A -> !E)),25813,TRUE,4,(!A | (!C & !D & !B & !E)),,,14,(A -> ((B & C) -> D)),10633,TRUE,3,(!A | !B | !C | D),45647,FALSE,5,(!(A | B) -> !(C | D | (E & F))),,,9,(A | B | (!C & !D & !E) | (!C & !D & !F)),,,10,(A -> ((B | C | D) & (E | F))),,,8,((!A | B | C | D) & (!A | E | F)),162515,4
65c46b2165337212ebe45c15,2024-02-08T05:48:17.788Z,FALSE,M,38,BSc,16,expert,16150.9,TRUE,13,(A -> (!B & !C & D)),14203.1,TRUE,2,((D -> (B | C)) -> !A),17820.2,TRUE,15,(A <-> ((B & C & D & !E) | (E & !F))),30691.7,TRUE,14,(A <-> !(((B & C & D) -> E) & (E -> F))),15972.3,TRUE,12,((!A & !B & !C) -> (D <-> E)),9315.3,TRUE,1,(A | B | C | (D <-> E)),10946.2,TRUE,8,((A & B & C) -> !(D | E)),25180.2,TRUE,0,((A & B & C) -> (!D & !E)),10962.5,TRUE,6,((A & B) | (C & B) | (D & B) | (E & B)),5062.3,TRUE,7,(B & (A | C | D | E)),6341.7,TRUE,9,((A & (B | C | D | E)) -> F),,,4,(!A | (!B & !C & !D & !E) | F),5548.1,TRUE,10,((A & B) -> (C & (D | E))),10651.7,TRUE,3,(!(A & B) | (C & D) | (C & E)),16966.6,TRUE,5,(A -> ((B & C) <-> !D)),22631.6,TRUE,11,((!A | !B | !C | !D) & (!A | B | D) & (!A | C | D)),218444.4,15
65c46ce865337212ebe45c5d,2024-02-08T05:55:52.655Z,TRUE,,,,,,36162.9,TRUE,9,((A <-> (B & C & D & !E)) | (E & !F)),65751,TRUE,7,((E -> F) -> (A <-> (B & C & D & !E))),24712.2,TRUE,5,(!A & !B & !C & !D & !E),13953.9,TRUE,11,!(A | B | C | D | E),14579.6,TRUE,13,!(A & B & !C & D),21167.1,TRUE,14,((A & B & D) -> C),44179.8,TRUE,3,((A & !(B | C)) -> D),24532.4,TRUE,4,((A & !B & !C) -> D),34764.5,TRUE,1,((!A & !B & !C) | (!A & !B & !D) | (!A & !C & !D) | (!B & !C & !D)),23597.2,TRUE,6,((!A & !B & (!C | !D)) | ((!A | !B) & !C & !D)),26253.3,TRUE,10,(A -> ((B & C & D) -> !E)),20372.5,TRUE,15,(!A | !B | !C | !D | !E),25466.1,TRUE,12,((A <-> (B & !C)) | (C & !D)),39845.7,TRUE,2,((A & B & !C) | (!A & !B) | (!A & C) | (C & !D)),30330.7,TRUE,8,((!A & !B & !C) -> (D <-> E)),29995.5,TRUE,0,((A | B | C | D | !E) & (A | B | C | !D | E)),475664.4,16
65c46cef65337212ebe45c77,2024-02-08T05:55:59.982Z,FALSE,M,48,MSc,22,some,12707.8,TRUE,8,(A -> (!B & !C & D)),49016.4,TRUE,0,((D -> (B | C)) -> !A),14212.2,TRUE,13,(A <-> ((B & C & !D) | (D & !E))),33196.7,FALSE,2,(A <-> !(((B & C) -> D) & (D -> E))),11437.7,TRUE,12,((A & !B & !C) -> !D),12087.1,TRUE,4,((A & D) -> (B | C)),10683.3,TRUE,11,((A & B & C) -> !(D | E)),12820.2,TRUE,9,((A & B & C) -> (!D & !E)),11590.5,TRUE,6,((A & B) | (C & B) | (D & B) | (E & B)),10368.9,TRUE,7,(B & (A | C | D | E)),10815.7,TRUE,14,(((A | B) & C) -> D),10979.9,TRUE,5,((!A & !B) | !C | D),27714.1,TRUE,3,(!A -> ((B & !C) <-> D)),21570.5,TRUE,15,(A | (B & !C & D) | (C & !D) | (!B & !D)),16427.5,TRUE,10,((A <-> (B & C & !D)) | (D & !E)),29386.5,TRUE,1,((A | !B | !C | D) & (!A | B | D) & (!A | C | D) & (!A | !D | !E)),295015,15
65c46dc665337212ebe45cbb,2024-02-08T05:59:34.427Z,FALSE,M,38,BSc,10,none,8949.2,TRUE,4,(!A -> ((B & !C) <-> D)),9566.5,TRUE,2,(A | ((B & !C) <-> D)),13615,TRUE,8,((A -> !B) & (A -> !C) & (A -> !D) & (A -> !E)),17048.1,TRUE,6,!(A & (B | C | D | E)),17001.7,FALSE,10,((A & !B) -> (!C & !D)),22314.2,TRUE,1,((C | D) -> (A -> B)),8515.1,TRUE,7,(A -> (B -> (C -> !(D | E)))),8899.6,TRUE,15,(A -> (B -> (C -> (!D & !E)))),14950.3,TRUE,11,((!A & !B & !C) | (!A & !B & !D) | (!A & !C & !D) | (!B & !C & !D)),36848.3,TRUE,3,((!A & !B & (!C | !D)) | ((!A | !B) & !C & !D)),17451.5,FALSE,14,(A -> (B -> (C -> D))),8469.1,TRUE,13,(!A | !B | !C | D),6226.3,TRUE,9,(A -> ((B | C | D) & (E | F))),11463.3,TRUE,5,(!A | (B & E) | (C & E) | (D & E) | (B & F) | (C & F) | (D & F)),29229.9,TRUE,0,((A <-> (B & C & !D)) | (D & !E)),20667,TRUE,12,((A | !B | !C | D) & (!A | B | D) & (!A | C | D) & (!A | !D | !E)),251215.1,14
65c46de865337212ebe45ce1,2024-02-08T06:00:08.224Z,TRUE,M,31,BSc,6,none,8049.6,TRUE,9,(!A -> ((B & !C) <-> D)),7387.3,TRUE,14,(A | ((B & !C) <-> D)),29072.4,TRUE,3,((A -> !B) & (C -> !D)),30943.3,TRUE,4,!((A & B) | (C & D)),25004.8,TRUE,11,((!A & !B & !C) -> (D <-> E)),20219.6,TRUE,15,(A | B | C | (D <-> E)),14116.1,TRUE,0,((A & B) -> !(C | D)),10838.9,TRUE,7,((A & B) -> (!C & !D)),19999.8,TRUE,5,((A & B) | (C & B) | (D & B) | (E & B)),18046.3,TRUE,12,(B & (A | C | D | E)),10678.5,TRUE,6,(A -> (B -> (C -> !(D | E)))),14305.9,TRUE,8,(!A | !B | !C | (!D & !E)),20491.1,TRUE,1,(A <-> ((B & C & D & !E) | (E & !F))),31043.2,TRUE,2,((A & B & C & D & !E) | (!A & !B & !E) | (!A & !C & !E) | (!A & !D & !E) | (!A & E & F) | (A & E & !F)),16077.6,TRUE,10,(!(A | B) -> !(C | D | (E & F))),15962.5,TRUE,13,((A | B | !E | !F) & (A | B | !D) & (A | B | !C)),292236.9,16
65c46e1265337212ebe45d10,2024-02-08T06:00:50.131Z,FALSE,M,30,BSc,2,none,16857.3,TRUE,6,(A -> (!B & !C & D)),35527.4,TRUE,13,((D -> (B | C)) -> !A),14454.1,TRUE,4,((A | B) -> (C & !D & !E)),25271.7,TRUE,7,((A | B) -> !(C -> (D | E))),13672,TRUE,8,!(A & !B & !C & D),8567.9,TRUE,12,((A & D) -> (B | C)),5824.1,TRUE,5,(A -> (B -> (C -> !(D | E)))),7062.1,TRUE,15,(A -> (B -> (C -> (!D & !E)))),14745.9,TRUE,9,((A & B) | (C & B) | (D & B) | (E & B)),16688.3,TRUE,0,(B & (A | C | D | E)),17005.9,TRUE,1,(A -> (B -> ((C & D) -> E))),5976.2,TRUE,11,(!A | !B | !C | !D | E),27638.4,TRUE,2,((A <-> (B & C & !D)) | (D & !E)),17968.2,TRUE,10,((A & B & C & !D) | (!A & !B) | (!A & !C) | (!A & D) | (D & !E)),19231.2,TRUE,14,(A <-> ((B & C & !D) | (D & !E))),17886.1,TRUE,3,((A | !B | !C | D) & (A | !D | E) & (!A | B | D) & (!A | C | D) & (!A | !D | !E)),264376.8,16
65c46efd65337212ebe45da0,2024-02-08T06:04:45.060Z,TRUE,F,45,PhD,20,some,28273.8,TRUE,0,((A <-> (B & !C)) | (C & !D)),35868.1,TRUE,13,((C -> D) -> (A <-> (B & !C))),33378.7,TRUE,12,(A <-> ((B & C & !D) | (D & !E))),50597,TRUE,8,(A <-> !(((B & C) -> D) & (D -> E))),15500.7,TRUE,14,((A & !B & !C) -> !D),10293.5,TRUE,5,((A & D) -> (B | C)),29980.4,TRUE,6,((A & !(B | C)) -> D),11122.5,TRUE,9,((A & !B & !C) -> D),19505.4,TRUE,11,((A & B) | (C & B) | (D & B)),13364.1,TRUE,2,(B & (A | C | D)),12480.8,TRUE,10,((!A & (B | C)) -> !D),17562.4,TRUE,3,(A | (!B & !C) | !D),39825.1,TRUE,15,((A <-> (B & C & !D)) | (D & !E)),39335.7,FALSE,1,((A & B & C & !D) | (!A & !B) | (!A & !C) | (!A & D) | (D & !E)),13858.8,TRUE,4,((A & B) -> (C & (D | E))),20851.5,TRUE,7,((!A | !B | D | E) & (!A | !B | C)),391798.5,15
65c4733865337212ebe45e53,2024-02-08T06:22:48.865Z,,,,NaN,,NaN,,,14,((A <-> (B & C & !D)) | (D & !E)),,,10,((D -> E) -> (A <-> (B & C & !D))),58797.1,FALSE,0,(A <-> ((B & C & D & !E) | (E & !F))),51150,FALSE,1,(A <-> !(((B & C & D) -> E) & (E -> F))),16079,TRUE,5,((A & B & !C & !D & !E) -> F),,,15,((A & B) -> (C | D | E | F)),,,13,((A & !(B | C)) -> D),,,11,((A & !B & !C) -> D),24948.3,TRUE,3,((!A & !B & !C) | (!A & !B & !D) | (!A & !C & !D) | (!B & !C & !D)),,,6,((!A & !B & (!C | !D)) | ((!A | !B) & !C & !D)),,,8,((A & (B | C | D | E)) -> F),19194.4,TRUE,2,(!A | (!B & !C & !D & !E) | F),15608.5,TRUE,4,((A & B) -> (C & (D | E))),,,12,(!(A & B) | (C & D) | (C & E)),,,9,(A -> ((B | C | D) & E)),,,7,((!A | B | C | D) & (!A | E)),185777.3,4
65c4767c65337212ebe45e80,2024-02-08T06:36:44.523Z,FALSE,F,46,BSc,28,some,10817.7,TRUE,3,(A -> (!B & !C & D)),18469,TRUE,1,((D -> (B | C)) -> !A),,,8,(A <-> ((B & C & !D) | (D & !E))),,,4,(A <-> !(((B & C) -> D) & (D -> E))),13544.7,TRUE,0,!(A & !B & !C & D),8017.4,TRUE,15,((A & D) -> (B | C)),15284.4,TRUE,2,((A & !(B | C)) -> D),12517.4,TRUE,7,((A & !B & !C) -> D),11350.7,TRUE,10,((A & B) | (C & B) | (D & B) | (E & B)),14800,TRUE,9,(B & (A | C | D | E)),19484.2,TRUE,11,((!A & (B | C)) -> !D),5967,TRUE,13,(A | (!B & !C) | !D),14934.1,FALSE,12,(!A -> ((B & !C) <-> D)),12833.9,TRUE,5,(A | (B & !C & D) | (C & !D) | (!B & !D)),,,6,(A -> (!B & !C & (D | E | F))),19351.5,TRUE,14,((!A | D | E | F) & (!A | !C) & (!A | !B)),177372,12
65c47a0e65337212ebe45efe,2024-02-08T06:51:58.172Z,FALSE,M,30,BSc,2,some,17418,TRUE,2,(A -> (B & !C & !D)),24898,FALSE,11,((B -> (C | D)) -> !A),21461,FALSE,4,(A -> (!B & !C & (D | E | F))),16147,TRUE,6,(A -> (!(B | C) & (D | E | F))),10388,FALSE,8,((A & !B) -> (C | !D)),7900,FALSE,12,((A & D) -> (B | C)),16316,TRUE,5,(A <-> !(B | C | D | E)),17102,TRUE,3,(A <-> (!B & !C & !D & !E)),20512,FALSE,13,((A & B) | (C & B) | (D & B)),9755,TRUE,1,(B & (A | C | D)),14974,TRUE,15,((A & (B | C | D | E)) -> F),12343,FALSE,7,(!A | (!B & !C & !D & !E) | F),20000,TRUE,9,((A <-> (B & !C)) | (C & !D)),17794,TRUE,10,((A & B & !C) | (!A & !B) | (!A & C) | (C & !D)),16808,TRUE,14,((A <-> (B & C & !D)) | (D & !E)),21388,TRUE,0,((A | !B | !C | D) & (!A | B | D) & (!A | C | D) & (!A | !D | !E)),265204,10
65c480c665337212ebe45faa,2024-02-08T07:20:38.223Z,FALSE,M,35,PhD,11,some,41201.9,FALSE,7,((A <-> (B & C & D & !E)) | (E & !F)),17002.3,TRUE,2,((E -> F) -> (A <-> (B & C & D & !E))),4070.8,TRUE,15,(A -> (!B & !C & !D)),6060.4,TRUE,13,(A -> !(B | C | D)),10141.5,TRUE,6,((A & B & !C & !D & !E) -> F),6975.6,TRUE,1,((A & B) -> (C | D | E | F)),9839.8,TRUE,14,((A & !(B | C)) -> D),9541,TRUE,5,((A & !B & !C) -> D),14758.8,TRUE,10,((A & B) | (C & B) | (D & B) | (E & B)),8516.6,TRUE,9,(B & (A | C | D | E)),20257.9,FALSE,4,((A & (B | C)) -> D),5737.3,TRUE,11,(!A | (!B & !C) | D),4192.7,TRUE,12,(A -> ((B | C | D) & E)),13949.5,TRUE,0,(!A | (B & E) | (C & E) | (D & E)),9783.5,TRUE,3,(!A -> ((B & !C) <-> D)),12403.9,TRUE,8,((A | !B | C | D) & (A | B | !D) & (A | !C | !D)),194433.5,14
